Region,Country,City,Month,Day,Year,AvgTemp (C)
Asia,India,Delhi,9,22,2007,31.06
Asia,India,Delhi,9,23,2007,30.28
Asia,India,Delhi,9,24,2007,29.78
Asia,India,Delhi,9,25,2007,28.56
Asia,India,Delhi,9,26,2007,26.22
Asia,India,Delhi,9,27,2007,26.28
Asia,India,Delhi,9,28,2007,25.78
Asia,India,Delhi,9,29,2007,26.78
Asia,India,Delhi,9,30,2007,27.56
Asia,India,Delhi,10,1,2007,26.28
Asia,India,Delhi,10,2,2007,26.44
Asia,India,Delhi,10,3,2007,26.56
Asia,India,Delhi,10,4,2007,26.78
Asia,India,Delhi,10,5,2007,26.11
Asia,India,Delhi,10,6,2007,26.33
Asia,India,Delhi,10,7,2007,26.44
Asia,India,Delhi,10,8,2007,25.5
Asia,India,Delhi,10,9,2007,25.17
Asia,India,Delhi,10,10,2007,24.72
Asia,India,Delhi,10,11,2007,23.94
Asia,India,Delhi,10,12,2007,23.39
Asia,India,Delhi,10,13,2007,25.11
Asia,India,Delhi,10,14,2007,23.44
Asia,India,Delhi,10,15,2007,24.22
Asia,India,Delhi,10,16,2007,24.28
Asia,India,Delhi,10,17,2007,24.39
Asia,India,Delhi,10,18,2007,24.28
Asia,India,Delhi,10,19,2007,23.39
Asia,India,Delhi,10,20,2007,24.22
Asia,India,Delhi,10,21,2007,24.11
Asia,India,Delhi,10,22,2007,-72.78
Asia,India,Delhi,10,23,2007,24
Asia,India,Delhi,10,24,2007,22.83
Asia,India,Delhi,10,25,2007,23.61
Asia,India,Delhi,10,26,2007,24.61
Asia,India,Delhi,10,27,2007,24.06
Asia,India,Delhi,10,28,2007,24.06
Asia,India,Delhi,10,29,2007,23.22
Asia,India,Delhi,10,30,2007,21.61
Asia,India,Delhi,10,31,2007,22.17
Asia,India,Delhi,11,1,2007,21.5
Asia,India,Delhi,11,2,2007,21.44
Asia,India,Delhi,11,3,2007,21.22
Asia,India,Delhi,11,4,2007,20.5
Asia,India,Delhi,11,5,2007,21.44
Asia,India,Delhi,11,6,2007,19.83
Asia,India,Delhi,11,7,2007,21.72
Asia,India,Delhi,11,8,2007,20.28
Asia,India,Delhi,11,9,2007,20.72
Asia,India,Delhi,11,10,2007,21.06
Asia,India,Delhi,11,11,2007,21.67
Asia,India,Delhi,11,12,2007,22.5
Asia,India,Delhi,11,13,2007,20.33
Asia,India,Delhi,11,14,2007,20.94
Asia,India,Delhi,11,15,2007,20.5
Asia,India,Delhi,11,16,2007,19.67
Asia,India,Delhi,11,17,2007,17.94
Asia,India,Delhi,11,18,2007,17.61
Asia,India,Delhi,11,19,2007,17.22
Asia,India,Delhi,11,20,2007,19
Asia,India,Delhi,11,21,2007,17.61
Asia,India,Delhi,11,22,2007,18.17
Asia,India,Delhi,11,23,2007,18.28
Asia,India,Delhi,11,24,2007,18.22
Asia,India,Delhi,11,25,2007,18.56
Asia,India,Delhi,11,26,2007,16.17
Asia,India,Delhi,11,27,2007,17
Asia,India,Delhi,11,28,2007,18.22
Asia,India,Delhi,11,29,2007,18.78
Asia,India,Delhi,11,30,2007,18.22
Asia,India,Delhi,12,1,2007,17.67
Asia,India,Delhi,12,2,2007,19.11
Asia,India,Delhi,12,3,2007,17.39
Asia,India,Delhi,12,4,2007,15.28
Asia,India,Delhi,12,5,2007,14.56
Asia,India,Delhi,12,6,2007,14.5
Asia,India,Delhi,12,7,2007,-72.78
Asia,India,Delhi,12,8,2007,14.39
Asia,India,Delhi,12,9,2007,14.44
Asia,India,Delhi,12,10,2007,16.72
Asia,India,Delhi,12,11,2007,15.61
Asia,India,Delhi,12,12,2007,15.5
Asia,India,Delhi,12,13,2007,14
Asia,India,Delhi,12,14,2007,13.44
Asia,India,Delhi,12,15,2007,12.89
Asia,India,Delhi,12,16,2007,10.44
Asia,India,Delhi,12,17,2007,11.83
Asia,India,Delhi,12,18,2007,12.17
Asia,India,Delhi,12,19,2007,11.56
Asia,India,Delhi,12,20,2007,12.61
Asia,India,Delhi,12,21,2007,16.89
Asia,India,Delhi,12,22,2007,18.44
Asia,India,Delhi,12,23,2007,17.5
Asia,India,Delhi,12,24,2007,16.89
Asia,India,Delhi,12,25,2007,15.17
Asia,India,Delhi,12,26,2007,13.67
Asia,India,Delhi,12,27,2007,13.06
Asia,India,Delhi,12,28,2007,12.89
Asia,India,Delhi,12,29,2007,11.17
Asia,India,Delhi,12,30,2007,11.83
Asia,India,Delhi,12,31,2007,11.89
Asia,India,Delhi,1,1,2008,10.11
Asia,India,Delhi,1,2,2008,9.5
Asia,India,Delhi,1,3,2008,10.72
Asia,India,Delhi,1,4,2008,11.06
Asia,India,Delhi,1,5,2008,14.72
Asia,India,Delhi,1,6,2008,14.28
Asia,India,Delhi,1,7,2008,15.28
Asia,India,Delhi,1,8,2008,18.78
Asia,India,Delhi,1,9,2008,18.33
Asia,India,Delhi,1,10,2008,16.5
Asia,India,Delhi,1,11,2008,13.94
Asia,India,Delhi,1,12,2008,12.39
Asia,India,Delhi,1,13,2008,14
Asia,India,Delhi,1,14,2008,14.5
Asia,India,Delhi,1,15,2008,15.94
Asia,India,Delhi,1,16,2008,17.39
Asia,India,Delhi,1,17,2008,18.56
Asia,India,Delhi,1,18,2008,16.33
Asia,India,Delhi,1,19,2008,11.5
Asia,India,Delhi,1,20,2008,11.11
Asia,India,Delhi,1,21,2008,10.39
Asia,India,Delhi,1,22,2008,9.17
Asia,India,Delhi,1,23,2008,9.56
Asia,India,Delhi,1,24,2008,12.22
Asia,India,Delhi,1,25,2008,11.72
Asia,India,Delhi,1,26,2008,11.17
Asia,India,Delhi,1,27,2008,10
Asia,India,Delhi,1,28,2008,9.39
Asia,India,Delhi,1,29,2008,12.5
Asia,India,Delhi,1,30,2008,10.89
Asia,India,Delhi,1,31,2008,10.22
Asia,India,Delhi,2,1,2008,10.83
Asia,India,Delhi,2,2,2008,12.44
Asia,India,Delhi,2,3,2008,13.56
Asia,India,Delhi,2,4,2008,14.11
Asia,India,Delhi,2,5,2008,12
Asia,India,Delhi,2,6,2008,13.22
Asia,India,Delhi,2,7,2008,14.11
Asia,India,Delhi,2,8,2008,12.22
Asia,India,Delhi,2,9,2008,11.11
Asia,India,Delhi,2,10,2008,12.22
Asia,India,Delhi,2,11,2008,13.94
Asia,India,Delhi,2,12,2008,12.78
Asia,India,Delhi,2,13,2008,13.5
Asia,India,Delhi,2,14,2008,14.22
Asia,India,Delhi,2,15,2008,13.72
Asia,India,Delhi,2,16,2008,18.22
Asia,India,Delhi,2,17,2008,18.22
Asia,India,Delhi,2,18,2008,16.56
Asia,India,Delhi,2,19,2008,16.83
Asia,India,Delhi,2,20,2008,17
Asia,India,Delhi,2,21,2008,18.17
Asia,India,Delhi,2,22,2008,19.61
Asia,India,Delhi,2,23,2008,20.78
Asia,India,Delhi,2,24,2008,19.39
Asia,India,Delhi,2,25,2008,18.39
Asia,India,Delhi,2,26,2008,18.5
Asia,India,Delhi,2,27,2008,18.5
Asia,India,Delhi,2,28,2008,19.94
Asia,India,Delhi,2,29,2008,20.5
Asia,India,Delhi,3,1,2008,21.89
Asia,India,Delhi,3,2,2008,23
Asia,India,Delhi,3,3,2008,23.22
Asia,India,Delhi,3,4,2008,23.11
Asia,India,Delhi,3,5,2008,23.06
Asia,India,Delhi,3,6,2008,25.61
Asia,India,Delhi,3,7,2008,24.94
Asia,India,Delhi,3,8,2008,24.72
Asia,India,Delhi,3,9,2008,22.78
Asia,India,Delhi,3,10,2008,23
Asia,India,Delhi,3,11,2008,24.89
Asia,India,Delhi,3,12,2008,24.89
Asia,India,Delhi,3,13,2008,20.83
Asia,India,Delhi,3,14,2008,22.17
Asia,India,Delhi,3,15,2008,23.61
Asia,India,Delhi,3,16,2008,25
Asia,India,Delhi,3,17,2008,25.94
Asia,India,Delhi,3,18,2008,27.61
Asia,India,Delhi,3,19,2008,28.28
Asia,India,Delhi,3,20,2008,25.44
Asia,India,Delhi,3,21,2008,25.83
Asia,India,Delhi,3,22,2008,26.33
Asia,India,Delhi,3,23,2008,26.83
Asia,India,Delhi,3,24,2008,24.89
Asia,India,Delhi,3,25,2008,25.44
Asia,India,Delhi,3,26,2008,27.11
Asia,India,Delhi,3,27,2008,27.5
Asia,India,Delhi,3,28,2008,29
Asia,India,Delhi,3,29,2008,26.94
Asia,India,Delhi,3,30,2008,27.61
Asia,India,Delhi,3,31,2008,29
Asia,India,Delhi,4,1,2008,24.89
Asia,India,Delhi,4,2,2008,26.67
Asia,India,Delhi,4,3,2008,22.78
Asia,India,Delhi,4,4,2008,21.61
Asia,India,Delhi,4,5,2008,21.89
Asia,India,Delhi,4,6,2008,22.22
Asia,India,Delhi,4,7,2008,25
Asia,India,Delhi,4,8,2008,27.06
Asia,India,Delhi,4,9,2008,28.56
Asia,India,Delhi,4,10,2008,29.44
Asia,India,Delhi,4,11,2008,30.11
Asia,India,Delhi,4,12,2008,28.89
Asia,India,Delhi,4,13,2008,29.61
Asia,India,Delhi,4,14,2008,31.28
Asia,India,Delhi,4,15,2008,31.28
Asia,India,Delhi,4,16,2008,29.78
Asia,India,Delhi,4,17,2008,27.56
Asia,India,Delhi,4,18,2008,28.72
Asia,India,Delhi,4,19,2008,29.39
Asia,India,Delhi,4,20,2008,30.11
Asia,India,Delhi,4,21,2008,31.22
Asia,India,Delhi,4,22,2008,31.56
Asia,India,Delhi,4,23,2008,31.56
Asia,India,Delhi,4,24,2008,31.28
Asia,India,Delhi,4,25,2008,31.22
Asia,India,Delhi,4,26,2008,33
Asia,India,Delhi,4,27,2008,31.78
Asia,India,Delhi,4,28,2008,31.28
Asia,India,Delhi,4,29,2008,31.22
Asia,India,Delhi,4,30,2008,32.11
Asia,India,Delhi,5,1,2008,34.33
Asia,India,Delhi,5,2,2008,33.33
Asia,India,Delhi,5,3,2008,34.06
Asia,India,Delhi,5,4,2008,36.61
Asia,India,Delhi,5,5,2008,31.94
Asia,India,Delhi,5,6,2008,32
Asia,India,Delhi,5,7,2008,30.17
Asia,India,Delhi,5,8,2008,32.22
Asia,India,Delhi,5,9,2008,31.22
Asia,India,Delhi,5,10,2008,31.5
Asia,India,Delhi,5,11,2008,30.44
Asia,India,Delhi,5,12,2008,32.5
Asia,India,Delhi,5,13,2008,31.17
Asia,India,Delhi,5,14,2008,27.72
Asia,India,Delhi,5,15,2008,31.22
Asia,India,Delhi,5,16,2008,33.94
Asia,India,Delhi,5,17,2008,33
Asia,India,Delhi,5,18,2008,31.72
Asia,India,Delhi,5,19,2008,26.17
Asia,India,Delhi,5,20,2008,24.78
Asia,India,Delhi,5,21,2008,22.83
Asia,India,Delhi,5,22,2008,23.94
Asia,India,Delhi,5,23,2008,27.89
Asia,India,Delhi,5,24,2008,28.22
Asia,India,Delhi,5,25,2008,29.83
Asia,India,Delhi,5,26,2008,27
Asia,India,Delhi,5,27,2008,30.11
Asia,India,Delhi,5,28,2008,31.06
Asia,India,Delhi,5,29,2008,30.83
Asia,India,Delhi,5,30,2008,30.89
Asia,India,Delhi,5,31,2008,30.39
Asia,India,Delhi,6,1,2008,30.11
Asia,India,Delhi,6,2,2008,31.94
Asia,India,Delhi,6,3,2008,29.72
Asia,India,Delhi,6,4,2008,31.94
Asia,India,Delhi,6,5,2008,30.89
Asia,India,Delhi,6,6,2008,32.5
Asia,India,Delhi,6,7,2008,28.44
Asia,India,Delhi,6,8,2008,30.72
Asia,India,Delhi,6,9,2008,30.44
Asia,India,Delhi,6,10,2008,31.94
Asia,India,Delhi,6,11,2008,32.06
Asia,India,Delhi,6,12,2008,31.89
Asia,India,Delhi,6,13,2008,28.33
Asia,India,Delhi,6,14,2008,30.72
Asia,India,Delhi,6,15,2008,27.5
Asia,India,Delhi,6,16,2008,27.17
Asia,India,Delhi,6,17,2008,29.06
Asia,India,Delhi,6,18,2008,30.28
Asia,India,Delhi,6,19,2008,30.17
Asia,India,Delhi,6,20,2008,28.89
Asia,India,Delhi,6,21,2008,30.17
Asia,India,Delhi,6,22,2008,30.5
Asia,India,Delhi,6,23,2008,32.17
Asia,India,Delhi,6,24,2008,29.89
Asia,India,Delhi,6,25,2008,30.67
Asia,India,Delhi,6,26,2008,32.89
Asia,India,Delhi,6,27,2008,28.56
Asia,India,Delhi,6,28,2008,28.61
Asia,India,Delhi,6,29,2008,30.22
Asia,India,Delhi,6,30,2008,30.17
Asia,India,Delhi,7,1,2008,31.61
Asia,India,Delhi,7,2,2008,32.44
Asia,India,Delhi,7,3,2008,32.89
Asia,India,Delhi,7,4,2008,33.5
Asia,India,Delhi,7,5,2008,31
Asia,India,Delhi,7,6,2008,27.94
Asia,India,Delhi,7,7,2008,28
Asia,India,Delhi,7,8,2008,28.89
Asia,India,Delhi,7,9,2008,29.11
Asia,India,Delhi,7,10,2008,30.89
Asia,India,Delhi,7,11,2008,31.5
Asia,India,Delhi,7,12,2008,28.61
Asia,India,Delhi,7,13,2008,28.06
Asia,India,Delhi,7,14,2008,28.39
Asia,India,Delhi,7,15,2008,30.5
Asia,India,Delhi,7,16,2008,31.78
Asia,India,Delhi,7,17,2008,31.17
Asia,India,Delhi,7,18,2008,32.17
Asia,India,Delhi,7,19,2008,32.5
Asia,India,Delhi,7,20,2008,29.39
Asia,India,Delhi,7,21,2008,30
Asia,India,Delhi,7,22,2008,31.33
Asia,India,Delhi,7,23,2008,33.17
Asia,India,Delhi,7,24,2008,31.72
Asia,India,Delhi,7,25,2008,31.39
Asia,India,Delhi,7,26,2008,29.11
Asia,India,Delhi,7,27,2008,29.22
Asia,India,Delhi,7,28,2008,31.56
Asia,India,Delhi,7,29,2008,32.89
Asia,India,Delhi,7,30,2008,32.17
Asia,India,Delhi,7,31,2008,28.83
Asia,India,Delhi,8,1,2008,30.39
Asia,India,Delhi,8,2,2008,31.22
Asia,India,Delhi,8,3,2008,30.22
Asia,India,Delhi,8,4,2008,28.06
Asia,India,Delhi,8,5,2008,27.94
Asia,India,Delhi,8,6,2008,28.67
Asia,India,Delhi,8,7,2008,28.11
Asia,India,Delhi,8,8,2008,25.78
Asia,India,Delhi,8,9,2008,29.78
Asia,India,Delhi,8,10,2008,30.44
Asia,India,Delhi,8,11,2008,31.83
Asia,India,Delhi,8,12,2008,28.72
Asia,India,Delhi,8,13,2008,27.78
Asia,India,Delhi,8,14,2008,27.72
Asia,India,Delhi,8,15,2008,27.83
Asia,India,Delhi,8,16,2008,29.11
Asia,India,Delhi,8,17,2008,27.56
Asia,India,Delhi,8,18,2008,30.44
Asia,India,Delhi,8,19,2008,30.11
Asia,India,Delhi,8,20,2008,30.44
Asia,India,Delhi,8,21,2008,28.22
Asia,India,Delhi,8,22,2008,28.33
Asia,India,Delhi,8,23,2008,29.78
Asia,India,Delhi,8,24,2008,31.17
Asia,India,Delhi,8,25,2008,31.78
Asia,India,Delhi,8,26,2008,31.22
Asia,India,Delhi,8,27,2008,32.28
Asia,India,Delhi,8,28,2008,32.72
Asia,India,Delhi,8,29,2008,31.89
Asia,India,Delhi,8,30,2008,29.39
Asia,India,Delhi,8,31,2008,29.67
Asia,India,Delhi,9,1,2008,30.39
Asia,India,Delhi,9,2,2008,30.78
Asia,India,Delhi,9,3,2008,31.44
Asia,India,Delhi,9,4,2008,32.22
Asia,India,Delhi,9,5,2008,30.56
Asia,India,Delhi,9,6,2008,28.28
Asia,India,Delhi,9,7,2008,27.94
Asia,India,Delhi,9,8,2008,28.89
Asia,India,Delhi,9,9,2008,29.44
Asia,India,Delhi,9,10,2008,29.39
Asia,India,Delhi,9,11,2008,27.83
Asia,India,Delhi,9,12,2008,29.83
Asia,India,Delhi,9,13,2008,30.28
Asia,India,Delhi,9,14,2008,30.61
Asia,India,Delhi,9,15,2008,28.94
Asia,India,Delhi,9,16,2008,29.94
Asia,India,Delhi,9,17,2008,27.28
Asia,India,Delhi,9,18,2008,25.44
Asia,India,Delhi,9,19,2008,24.67
Asia,India,Delhi,9,20,2008,24.06
Asia,India,Delhi,9,21,2008,24.11
Asia,India,Delhi,9,22,2008,26.67
Asia,India,Delhi,9,23,2008,27.28
Asia,India,Delhi,9,24,2008,-72.78
Asia,India,Delhi,9,25,2008,28.22
Asia,India,Delhi,9,26,2008,28.61
Asia,India,Delhi,9,27,2008,29.11
Asia,India,Delhi,9,28,2008,29.17
Asia,India,Delhi,9,29,2008,29.78
Asia,India,Delhi,9,30,2008,29.89
Asia,India,Delhi,10,1,2008,29.5
Asia,India,Delhi,10,2,2008,29.72
Asia,India,Delhi,10,3,2008,30.22
Asia,India,Delhi,10,4,2008,30.5
Asia,India,Delhi,10,5,2008,30.28
Asia,India,Delhi,10,6,2008,29.56
Asia,India,Delhi,10,7,2008,29.5
Asia,India,Delhi,10,8,2008,29.22
Asia,India,Delhi,10,9,2008,28.17
Asia,India,Delhi,10,10,2008,28.06
Asia,India,Delhi,10,11,2008,26.78
Asia,India,Delhi,10,12,2008,27.78
Asia,India,Delhi,10,13,2008,27.5
Asia,India,Delhi,10,14,2008,28.83
Asia,India,Delhi,10,15,2008,26.5
Asia,India,Delhi,10,16,2008,25.17
Asia,India,Delhi,10,17,2008,24.89
Asia,India,Delhi,10,18,2008,23.83
Asia,India,Delhi,10,19,2008,23.56
Asia,India,Delhi,10,20,2008,24
Asia,India,Delhi,10,21,2008,24.5
Asia,India,Delhi,10,22,2008,24.83
Asia,India,Delhi,10,23,2008,25
Asia,India,Delhi,10,24,2008,24.39
Asia,India,Delhi,10,25,2008,24.11
Asia,India,Delhi,10,26,2008,23.78
Asia,India,Delhi,10,27,2008,23.56
Asia,India,Delhi,10,28,2008,23.56
Asia,India,Delhi,10,29,2008,24.44
Asia,India,Delhi,10,30,2008,23.56
Asia,India,Delhi,10,31,2008,24.17
Asia,India,Delhi,11,1,2008,23.28
Asia,India,Delhi,11,2,2008,22.94
Asia,India,Delhi,11,3,2008,23.11
Asia,India,Delhi,11,4,2008,22.5
Asia,India,Delhi,11,5,2008,21.22
Asia,India,Delhi,11,6,2008,20.94
Asia,India,Delhi,11,7,2008,20.5
Asia,India,Delhi,11,8,2008,20.39
Asia,India,Delhi,11,9,2008,20.61
Asia,India,Delhi,11,10,2008,20.56
Asia,India,Delhi,11,11,2008,21.11
Asia,India,Delhi,11,12,2008,20.72
Asia,India,Delhi,11,13,2008,20
Asia,India,Delhi,11,14,2008,20.06
Asia,India,Delhi,11,15,2008,19.56
Asia,India,Delhi,11,16,2008,19.72
Asia,India,Delhi,11,17,2008,19.83
Asia,India,Delhi,11,18,2008,19.83
Asia,India,Delhi,11,19,2008,20.28
Asia,India,Delhi,11,20,2008,18.94
Asia,India,Delhi,11,21,2008,17.83
Asia,India,Delhi,11,22,2008,16.78
Asia,India,Delhi,11,23,2008,17
Asia,India,Delhi,11,24,2008,18.28
Asia,India,Delhi,11,25,2008,17.22
Asia,India,Delhi,11,26,2008,17.83
Asia,India,Delhi,11,27,2008,17.44
Asia,India,Delhi,11,28,2008,15.72
Asia,India,Delhi,11,29,2008,15.78
Asia,India,Delhi,11,30,2008,17.17
Asia,India,Delhi,12,1,2008,16.5
Asia,India,Delhi,12,2,2008,17.44
Asia,India,Delhi,12,3,2008,16.78
Asia,India,Delhi,12,4,2008,17.78
Asia,India,Delhi,12,5,2008,17.11
Asia,India,Delhi,12,6,2008,17.94
Asia,India,Delhi,12,7,2008,18.17
Asia,India,Delhi,12,8,2008,18.5
Asia,India,Delhi,12,9,2008,18.94
Asia,India,Delhi,12,10,2008,19.33
Asia,India,Delhi,12,11,2008,17.5
Asia,India,Delhi,12,12,2008,15.39
Asia,India,Delhi,12,13,2008,13.89
Asia,India,Delhi,12,14,2008,14.11
Asia,India,Delhi,12,15,2008,16.33
Asia,India,Delhi,12,16,2008,16.94
Asia,India,Delhi,12,17,2008,16.61
Asia,India,Delhi,12,18,2008,20.11
Asia,India,Delhi,12,19,2008,19.89
Asia,India,Delhi,12,20,2008,16.56
Asia,India,Delhi,12,21,2008,17.44
Asia,India,Delhi,12,22,2008,15.22
Asia,India,Delhi,12,23,2008,14.72
Asia,India,Delhi,12,24,2008,15.06
Asia,India,Delhi,12,25,2008,13.94
Asia,India,Delhi,12,26,2008,13.61
Asia,India,Delhi,12,27,2008,14.28
Asia,India,Delhi,12,28,2008,15.56
Asia,India,Delhi,12,29,2008,13.11
Asia,India,Delhi,12,30,2008,13.39
Asia,India,Delhi,12,31,2008,11.33
Asia,India,Delhi,1,1,2009,10.83
Asia,India,Delhi,1,2,2009,10.67
Asia,India,Delhi,1,3,2009,10.72
Asia,India,Delhi,1,4,2009,12.61
Asia,India,Delhi,1,5,2009,13.89
Asia,India,Delhi,1,6,2009,13.17
Asia,India,Delhi,1,7,2009,12.5
Asia,India,Delhi,1,8,2009,11.56
Asia,India,Delhi,1,9,2009,13.39
Asia,India,Delhi,1,10,2009,14.72
Asia,India,Delhi,1,11,2009,13.06
Asia,India,Delhi,1,12,2009,12.78
Asia,India,Delhi,1,13,2009,12.67
Asia,India,Delhi,1,14,2009,14.44
Asia,India,Delhi,1,15,2009,15
Asia,India,Delhi,1,16,2009,16.94
Asia,India,Delhi,1,17,2009,17.17
Asia,India,Delhi,1,18,2009,17.94
Asia,India,Delhi,1,19,2009,16
Asia,India,Delhi,1,20,2009,14.78
Asia,India,Delhi,1,21,2009,14.94
Asia,India,Delhi,1,22,2009,16.22
Asia,India,Delhi,1,23,2009,17.72
Asia,India,Delhi,1,24,2009,17.72
Asia,India,Delhi,1,25,2009,17.56
Asia,India,Delhi,1,26,2009,17.89
Asia,India,Delhi,1,27,2009,16.89
Asia,India,Delhi,1,28,2009,16.17
Asia,India,Delhi,1,29,2009,15.11
Asia,India,Delhi,1,30,2009,16.78
Asia,India,Delhi,1,31,2009,15.83
Asia,India,Delhi,2,1,2009,16
Asia,India,Delhi,2,2,2009,15.22
Asia,India,Delhi,2,3,2009,16.39
Asia,India,Delhi,2,4,2009,18.28
Asia,India,Delhi,2,5,2009,19
Asia,India,Delhi,2,6,2009,20.28
Asia,India,Delhi,2,7,2009,16.61
Asia,India,Delhi,2,8,2009,14.94
Asia,India,Delhi,2,9,2009,17.06
Asia,India,Delhi,2,10,2009,17.17
Asia,India,Delhi,2,11,2009,14.83
Asia,India,Delhi,2,12,2009,16.06
Asia,India,Delhi,2,13,2009,17.78
Asia,India,Delhi,2,14,2009,21.28
Asia,India,Delhi,2,15,2009,16.89
Asia,India,Delhi,2,16,2009,15.39
Asia,India,Delhi,2,17,2009,16
Asia,India,Delhi,2,18,2009,18.11
Asia,India,Delhi,2,19,2009,18.33
Asia,India,Delhi,2,20,2009,20.78
Asia,India,Delhi,2,21,2009,20.89
Asia,India,Delhi,2,22,2009,20.67
Asia,India,Delhi,2,23,2009,21.22
Asia,India,Delhi,2,24,2009,20
Asia,India,Delhi,2,25,2009,21.22
Asia,India,Delhi,2,26,2009,20.78
Asia,India,Delhi,2,27,2009,20.89
Asia,India,Delhi,2,28,2009,20.28
Asia,India,Delhi,3,1,2009,21
Asia,India,Delhi,3,2,2009,-72.78
Asia,India,Delhi,3,3,2009,24.56
Asia,India,Delhi,3,4,2009,24.72
Asia,India,Delhi,3,5,2009,21.89
Asia,India,Delhi,3,6,2009,22.17
Asia,India,Delhi,3,7,2009,23.72
Asia,India,Delhi,3,8,2009,21.5
Asia,India,Delhi,3,9,2009,21.11
Asia,India,Delhi,3,10,2009,23.17
Asia,India,Delhi,3,11,2009,21.78
Asia,India,Delhi,3,12,2009,22
Asia,India,Delhi,3,13,2009,23.5
Asia,India,Delhi,3,14,2009,23.67
Asia,India,Delhi,3,15,2009,23.33
Asia,India,Delhi,3,16,2009,23.22
Asia,India,Delhi,3,17,2009,23.67
Asia,India,Delhi,3,18,2009,24.94
Asia,India,Delhi,3,19,2009,25
Asia,India,Delhi,3,20,2009,24.61
Asia,India,Delhi,3,21,2009,24.5
Asia,India,Delhi,3,22,2009,24.5
Asia,India,Delhi,3,23,2009,25.61
Asia,India,Delhi,3,24,2009,26.56
Asia,India,Delhi,3,25,2009,23.89
Asia,India,Delhi,3,26,2009,22.28
Asia,India,Delhi,3,27,2009,21.94
Asia,India,Delhi,3,28,2009,23.33
Asia,India,Delhi,3,29,2009,23.61
Asia,India,Delhi,3,30,2009,24.67
Asia,India,Delhi,3,31,2009,25.39
Asia,India,Delhi,4,1,2009,26.56
Asia,India,Delhi,4,2,2009,27.11
Asia,India,Delhi,4,3,2009,28.39
Asia,India,Delhi,4,4,2009,27.67
Asia,India,Delhi,4,5,2009,27
Asia,India,Delhi,4,6,2009,28.22
Asia,India,Delhi,4,7,2009,28.22
Asia,India,Delhi,4,8,2009,23.89
Asia,India,Delhi,4,9,2009,-72.78
Asia,India,Delhi,4,10,2009,24.39
Asia,India,Delhi,4,11,2009,27.33
Asia,India,Delhi,4,12,2009,28.33
Asia,India,Delhi,4,13,2009,29.06
Asia,India,Delhi,4,14,2009,31.06
Asia,India,Delhi,4,15,2009,30.78
Asia,India,Delhi,4,16,2009,30.78
Asia,India,Delhi,4,17,2009,29.56
Asia,India,Delhi,4,18,2009,31.61
Asia,India,Delhi,4,19,2009,34.06
Asia,India,Delhi,4,20,2009,33
Asia,India,Delhi,4,21,2009,33.33
Asia,India,Delhi,4,22,2009,31.39
Asia,India,Delhi,4,23,2009,30.67
Asia,India,Delhi,4,24,2009,29.5
Asia,India,Delhi,4,25,2009,28.83
Asia,India,Delhi,4,26,2009,29.67
Asia,India,Delhi,4,27,2009,33.5
Asia,India,Delhi,4,28,2009,34.44
Asia,India,Delhi,4,29,2009,33.56
Asia,India,Delhi,4,30,2009,33.61
Asia,India,Delhi,5,1,2009,34.5
Asia,India,Delhi,5,2,2009,33.89
Asia,India,Delhi,5,3,2009,32.22
Asia,India,Delhi,5,4,2009,32.44
Asia,India,Delhi,5,5,2009,29.89
Asia,India,Delhi,5,6,2009,31.56
Asia,India,Delhi,5,7,2009,31.06
Asia,India,Delhi,5,8,2009,32.28
Asia,India,Delhi,5,9,2009,32.89
Asia,India,Delhi,5,10,2009,30.28
Asia,India,Delhi,5,11,2009,30.22
Asia,India,Delhi,5,12,2009,30.17
Asia,India,Delhi,5,13,2009,32.17
Asia,India,Delhi,5,14,2009,33.28
Asia,India,Delhi,5,15,2009,33.67
Asia,India,Delhi,5,16,2009,33.94
Asia,India,Delhi,5,17,2009,35.5
Asia,India,Delhi,5,18,2009,35.33
Asia,India,Delhi,5,19,2009,33.83
Asia,India,Delhi,5,20,2009,33.39
Asia,India,Delhi,5,21,2009,35.33
Asia,India,Delhi,5,22,2009,32.83
Asia,India,Delhi,5,23,2009,32.06
Asia,India,Delhi,5,24,2009,31.39
Asia,India,Delhi,5,25,2009,30.67
Asia,India,Delhi,5,26,2009,31.72
Asia,India,Delhi,5,27,2009,34.72
Asia,India,Delhi,5,28,2009,34.61
Asia,India,Delhi,5,29,2009,31.22
Asia,India,Delhi,5,30,2009,29.61
Asia,India,Delhi,5,31,2009,28.89
Asia,India,Delhi,6,1,2009,30.44
Asia,India,Delhi,6,2,2009,34.89
Asia,India,Delhi,6,3,2009,36.17
Asia,India,Delhi,6,4,2009,36.89
Asia,India,Delhi,6,5,2009,36.06
Asia,India,Delhi,6,6,2009,35.17
Asia,India,Delhi,6,7,2009,33.11
Asia,India,Delhi,6,8,2009,33
Asia,India,Delhi,6,9,2009,33.33
Asia,India,Delhi,6,10,2009,33.11
Asia,India,Delhi,6,11,2009,32.89
Asia,India,Delhi,6,12,2009,34.56
Asia,India,Delhi,6,13,2009,34.61
Asia,India,Delhi,6,14,2009,33.22
Asia,India,Delhi,6,15,2009,32.67
Asia,India,Delhi,6,16,2009,30.28
Asia,India,Delhi,6,17,2009,34.28
Asia,India,Delhi,6,18,2009,32.72
Asia,India,Delhi,6,19,2009,35.22
Asia,India,Delhi,6,20,2009,35.5
